Transaction ID,Student ID,Book Title,Course and Year,Date Borrowed
20240314-001,2022-00297-LQ-0,Human Biochemistry for Nutritionists,BSND-3,14/03/2024
20240314-001,2022-00297-LQ-0,Food Science and Meal Management,BSND-3,14/03/2024
20240314-001,2022-00297-LQ-0,Community Nutrition in the Philippines,BSND-3,14/03/2024
20240401-002,2022-00311-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-3,1/4/2024
20240401-002,2022-00311-LQ-0,Food Microbiology and Safety,BSND-3,1/4/2024
20230414-001,2021-00396-LQ-0,Human Biochemistry for Nutritionists,BSND-4,14/04/2023
20230414-001,2021-00396-LQ-0,Food Microbiology and Safety,BSND-4,14/04/2023
20230209-001,2021-00258-LQ-1,Medical Nutrition Therapy,BSND-4,9/2/2023
20230209-001,2021-00258-LQ-1,Philippine Dietary Guidelines,BSND-4,9/2/2023
20230209-001,2021-00258-LQ-1,Nutrition Assessment Techniques,BSND-4,9/2/2023
20240714-002,2021-00270-LQ-0,Nutrition Assessment Techniques,BSND-4,14/07/2024
20240714-002,2021-00270-LQ-0,Community Nutrition in the Philippines,BSND-4,14/07/2024
20240714-002,2021-00270-LQ-0,Clinical Dietetics and Nutrition,BSND-4,14/07/2024
20240714-002,2021-00270-LQ-0,Philippine Dietary Guidelines,BSND-4,14/07/2024
20240612-001,2023-00161-LQ-0,Philippine Dietary Guidelines,BSND-2,12/6/2024
20240612-001,2023-00161-LQ-0,Human Biochemistry for Nutritionists,BSND-2,12/6/2024
20240612-001,2023-00161-LQ-0,Medical Nutrition Therapy,BSND-2,12/6/2024
20240612-001,2023-00161-LQ-0,Functional Foods and Health,BSND-2,12/6/2024
20241115-001,2021-00457-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,15/11/2024
20241115-001,2021-00457-LQ-0,Human Biochemistry for Nutritionists,BSND-4,15/11/2024
20241115-001,2021-00457-LQ-0,Clinical Dietetics and Nutrition,BSND-4,15/11/2024
20241115-001,2021-00457-LQ-0,Medical Nutrition Therapy,BSND-4,15/11/2024
20241115-001,2021-00457-LQ-0,Community Nutrition in the Philippines,BSND-4,15/11/2024
20241115-001,2021-00457-LQ-0,Food Science and Meal Management,BSND-4,15/11/2024
20240407-001,2021-00430-LQ-0,Community Nutrition in the Philippines,BSND-4,7/4/2024
20240407-001,2021-00430-LQ-0,Human Biochemistry for Nutritionists,BSND-4,7/4/2024
20240407-001,2021-00430-LQ-0,Functional Foods and Health,BSND-4,7/4/2024
20240213-001,2023-00221-LQ-0,Food Microbiology and Safety,BSND-2,13/02/2024
20240213-001,2023-00221-LQ-0,Functional Foods and Health,BSND-2,13/02/2024
20240213-001,2023-00221-LQ-0,Community Nutrition in the Philippines,BSND-2,13/02/2024
20240213-001,2023-00221-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-2,13/02/2024
20240213-001,2023-00221-LQ-0,Medical Nutrition Therapy,BSND-2,13/02/2024
20240213-001,2023-00221-LQ-0,Clinical Dietetics and Nutrition,BSND-2,13/02/2024
20240313-001,2021-00296-LQ-1,Food Science and Meal Management,BSND-4,13/03/2024
20240313-001,2021-00296-LQ-1,Medical Nutrition Therapy,BSND-4,13/03/2024
20230217-001,2021-00319-LQ-1,Nutrition Assessment Techniques,BSND-4,17/02/2023
20230217-001,2021-00319-LQ-1,Functional Foods and Health,BSND-4,17/02/2023
20241113-001,2024-00453-LQ-1,Food Microbiology and Safety,BSND-1,13/11/2024
20241113-001,2024-00453-LQ-1,Community Nutrition in the Philippines,BSND-1,13/11/2024
20241113-001,2024-00453-LQ-1,Human Biochemistry for Nutritionists,BSND-1,13/11/2024
20230211-001,2021-00409-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,11/2/2023
20230211-001,2021-00409-LQ-0,Human Biochemistry for Nutritionists,BSND-4,11/2/2023
20230211-001,2021-00409-LQ-0,Philippine Dietary Guidelines,BSND-4,11/2/2023
20230211-001,2021-00409-LQ-0,Functional Foods and Health,BSND-4,11/2/2023
20230211-001,2021-00409-LQ-0,Food Microbiology and Safety,BSND-4,11/2/2023
20230310-001,2021-00359-LQ-0,Nutrition Assessment Techniques,BSND-4,10/3/2023
20230310-001,2021-00359-LQ-0,Philippine Dietary Guidelines,BSND-4,10/3/2023
20230310-001,2021-00359-LQ-0,Functional Foods and Health,BSND-4,10/3/2023
20240811-001,2021-00362-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,11/8/2024
20240811-001,2021-00362-LQ-0,Human Biochemistry for Nutritionists,BSND-4,11/8/2024
20240811-001,2021-00362-LQ-0,Community Nutrition in the Philippines,BSND-4,11/8/2024
20230711-001,2021-00401-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,11/7/2023
20230711-001,2021-00401-LQ-0,Nutrition Assessment Techniques,BSND-4,11/7/2023
20230711-001,2021-00401-LQ-0,Human Biochemistry for Nutritionists,BSND-4,11/7/2023
20230825-002,2021-00167-LQ-0,Philippine Dietary Guidelines,BSND-4,25/08/2023
20230825-002,2021-00167-LQ-0,Human Biochemistry for Nutritionists,BSND-4,25/08/2023
20230825-002,2021-00167-LQ-0,Clinical Dietetics and Nutrition,BSND-4,25/08/2023
20230825-002,2021-00167-LQ-0,Medical Nutrition Therapy,BSND-4,25/08/2023
20230825-002,2021-00167-LQ-0,Nutrition Assessment Techniques,BSND-4,25/08/2023
20230825-002,2021-00167-LQ-0,Functional Foods and Health,BSND-4,25/08/2023
20240605-002,2021-00248-LQ-0,Food Science and Meal Management,BSND-4,5/6/2024
20240605-002,2021-00248-LQ-0,Nutrition Assessment Techniques,BSND-4,5/6/2024
20240605-002,2021-00248-LQ-0,Community Nutrition in the Philippines,BSND-4,5/6/2024
20230928-001,2023-00283-LQ-0,Community Nutrition in the Philippines,BSND-2,28/09/2023
20230928-001,2023-00283-LQ-0,Food Science and Meal Management,BSND-2,28/09/2023
20230928-001,2023-00283-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-2,28/09/2023
20230928-001,2023-00283-LQ-0,Clinical Dietetics and Nutrition,BSND-2,28/09/2023
20230928-001,2023-00283-LQ-0,Functional Foods and Health,BSND-2,28/09/2023
20240609-001,2024-00145-LQ-0,Functional Foods and Health,BSND-1,9/6/2024
20240609-001,2024-00145-LQ-0,Food Science and Meal Management,BSND-1,9/6/2024
20240114-001,2022-00369-LQ-0,Functional Foods and Health,BSND-3,14/01/2024
20240114-001,2022-00369-LQ-0,Medical Nutrition Therapy,BSND-3,14/01/2024
20240602-001,2022-00101-LQ-0,Clinical Dietetics and Nutrition,BSND-3,2/6/2024
20240602-001,2022-00101-LQ-0,Food Science and Meal Management,BSND-3,2/6/2024
20240602-001,2022-00101-LQ-0,Human Biochemistry for Nutritionists,BSND-3,2/6/2024
20240906-001,2024-00248-LQ-0,Clinical Dietetics and Nutrition,BSND-1,6/9/2024
20240906-001,2024-00248-LQ-0,Community Nutrition in the Philippines,BSND-1,6/9/2024
20240906-001,2024-00248-LQ-0,Food Science and Meal Management,BSND-1,6/9/2024
20240906-001,2024-00248-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-1,6/9/2024
20240906-001,2024-00248-LQ-0,Nutrition Assessment Techniques,BSND-1,6/9/2024
20240630-001,2023-00325-LQ-1,Nutrition and Diet Therapy for Filipinos,BSND-2,30/06/2024
20240630-001,2023-00325-LQ-1,Human Biochemistry for Nutritionists,BSND-2,30/06/2024
20230820-001,2021-00223-LQ-0,Food Microbiology and Safety,BSND-4,20/08/2023
20230820-001,2021-00223-LQ-0,Philippine Dietary Guidelines,BSND-4,20/08/2023
20230820-001,2021-00223-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,20/08/2023
20240127-001,2023-00353-LQ-0,Functional Foods and Health,BSND-2,27/01/2024
20240127-001,2023-00353-LQ-0,Human Biochemistry for Nutritionists,BSND-2,27/01/2024
20240127-001,2023-00353-LQ-0,Clinical Dietetics and Nutrition,BSND-2,27/01/2024
20240127-001,2023-00353-LQ-0,Food Science and Meal Management,BSND-2,27/01/2024
20230424-001,2024-00193-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-1,24/04/2023
20230424-001,2024-00193-LQ-0,Functional Foods and Health,BSND-1,24/04/2023
20230910-001,2023-00393-LQ-0,Community Nutrition in the Philippines,BSND-2,10/9/2023
20230910-001,2023-00393-LQ-0,Human Biochemistry for Nutritionists,BSND-2,10/9/2023
20230910-001,2023-00393-LQ-0,Clinical Dietetics and Nutrition,BSND-2,10/9/2023
20230910-001,2023-00393-LQ-0,Nutrition Assessment Techniques,BSND-2,10/9/2023
20230910-001,2023-00393-LQ-0,Functional Foods and Health,BSND-2,10/9/2023
20230910-001,2023-00393-LQ-0,Food Microbiology and Safety,BSND-2,10/9/2023
20230120-001,2022-00281-LQ-0,Philippine Dietary Guidelines,BSND-3,20/01/2023
20230120-001,2022-00281-LQ-0,Medical Nutrition Therapy,BSND-3,20/01/2023
20230120-001,2022-00281-LQ-0,Food Microbiology and Safety,BSND-3,20/01/2023
20230120-001,2022-00281-LQ-0,Clinical Dietetics and Nutrition,BSND-3,20/01/2023
20230120-001,2022-00281-LQ-0,Community Nutrition in the Philippines,BSND-3,20/01/2023
20240527-001,2023-00295-LQ-0,Clinical Dietetics and Nutrition,BSND-2,27/05/2024
20240527-001,2023-00295-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-2,27/05/2024
20240527-001,2023-00295-LQ-0,Food Microbiology and Safety,BSND-2,27/05/2024
20240527-001,2023-00295-LQ-0,Food Science and Meal Management,BSND-2,27/05/2024
20240618-001,2023-00461-LQ-1,Nutrition and Diet Therapy for Filipinos,BSND-2,18/06/2024
20240618-001,2023-00461-LQ-1,Human Biochemistry for Nutritionists,BSND-2,18/06/2024
20240618-001,2023-00461-LQ-1,Medical Nutrition Therapy,BSND-2,18/06/2024
20240618-001,2023-00461-LQ-1,Food Microbiology and Safety,BSND-2,18/06/2024
20240618-001,2023-00461-LQ-1,Functional Foods and Health,BSND-2,18/06/2024
20230501-002,2023-00483-LQ-0,Functional Foods and Health,BSND-2,1/5/2023
20230501-002,2023-00483-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-2,1/5/2023
20230501-002,2023-00483-LQ-0,Food Science and Meal Management,BSND-2,1/5/2023
20230501-002,2023-00483-LQ-0,Community Nutrition in the Philippines,BSND-2,1/5/2023
20230501-002,2023-00483-LQ-0,Medical Nutrition Therapy,BSND-2,1/5/2023
20240523-002,2021-00122-LQ-0,Food Microbiology and Safety,BSND-4,23/05/2024
20240523-002,2021-00122-LQ-0,Clinical Dietetics and Nutrition,BSND-4,23/05/2024
20240523-002,2021-00122-LQ-0,Nutrition Assessment Techniques,BSND-4,23/05/2024
20240523-002,2021-00122-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,23/05/2024
20240227-001,2023-00005-LQ-1,Nutrition and Diet Therapy for Filipinos,BSND-2,27/02/2024
20240227-001,2023-00005-LQ-1,Functional Foods and Health,BSND-2,27/02/2024
20240227-001,2023-00005-LQ-1,Food Microbiology and Safety,BSND-2,27/02/2024
20240611-002,2021-00388-LQ-0,Philippine Dietary Guidelines,BSND-4,11/6/2024
20240611-002,2021-00388-LQ-0,Human Biochemistry for Nutritionists,BSND-4,11/6/2024
20240611-002,2021-00388-LQ-0,Nutrition and Diet Therapy for Filipinos,BSND-4,11/6/2024
20240611-002,2021-00388-LQ-0,Functional Foods and Health,BSND-4,11/6/2024
20241022-003,2022-00227-LQ-1,Ecology and Field Biology,BSBIO-3,22/10/2024
20241022-003,2022-00227-LQ-1,Genetics: Principles and Analysis,BSBIO-3,22/10/2024
20241022-003,2022-00227-LQ-1,Cell Biology: Structure and Function,BSBIO-3,22/10/2024
20241022-003,2022-00227-LQ-1,Microbiology: An Introduction,BSBIO-3,22/10/2024
20240929-003,2023-00412-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-2,29/09/2024
20240929-003,2023-00412-LQ-0,Zoology for Biology Majors,BSBIO-2,29/09/2024
20240619-001,2023-00124-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-2,19/06/2024
20240619-001,2023-00124-LQ-0,Biochemistry for Life Sciences,BSBIO-2,19/06/2024
20240621-001,2021-00421-LQ-0,General Biology 1 for College,BSBIO-4,21/06/2024
20240621-001,2021-00421-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,21/06/2024
20230604-002,2022-00229-LQ-0,Genetics: Principles and Analysis,BSBIO-3,4/6/2023
20230604-002,2022-00229-LQ-0,Human Anatomy and Physiology,BSBIO-3,4/6/2023
20230727-003,2024-00427-LQ-0,Ecology and Field Biology,BSBIO-1,27/07/2023
20230727-003,2024-00427-LQ-0,General Biology 1 for College,BSBIO-1,27/07/2023
20230727-003,2024-00427-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-1,27/07/2023
20230507-001,2021-00466-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,7/5/2023
20230507-001,2021-00466-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-4,7/5/2023
20230507-001,2021-00466-LQ-0,Ecology and Field Biology,BSBIO-4,7/5/2023
20230507-001,2021-00466-LQ-0,Human Anatomy and Physiology,BSBIO-4,7/5/2023
20230507-001,2021-00466-LQ-0,Zoology for Biology Majors,BSBIO-4,7/5/2023
20230507-001,2021-00466-LQ-0,Biochemistry for Life Sciences,BSBIO-4,7/5/2023
20241120-001,2021-00282-LQ-0,Cell Biology: Structure and Function,BSBIO-4,20/11/2024
20241120-001,2021-00282-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,20/11/2024
20241120-001,2021-00282-LQ-0,Genetics: Principles and Analysis,BSBIO-4,20/11/2024
20241120-001,2021-00282-LQ-0,Microbiology: An Introduction,BSBIO-4,20/11/2024
20241120-001,2021-00282-LQ-0,Human Anatomy and Physiology,BSBIO-4,20/11/2024
20241120-001,2021-00282-LQ-0,Biochemistry for Life Sciences,BSBIO-4,20/11/2024
20230303-003,2021-00321-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,3/3/2023
20230303-003,2021-00321-LQ-0,Genetics: Principles and Analysis,BSBIO-4,3/3/2023
20230303-003,2021-00321-LQ-0,Cell Biology: Structure and Function,BSBIO-4,3/3/2023
20230303-003,2021-00321-LQ-0,Zoology for Biology Majors,BSBIO-4,3/3/2023
20230303-003,2021-00321-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-4,3/3/2023
20240207-002,2024-00178-LQ-0,Ecology and Field Biology,BSBIO-1,7/2/2024
20240207-002,2024-00178-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-1,7/2/2024
20240207-002,2024-00178-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-1,7/2/2024
20240207-002,2024-00178-LQ-0,Genetics: Principles and Analysis,BSBIO-1,7/2/2024
20240207-002,2024-00178-LQ-0,Zoology for Biology Majors,BSBIO-1,7/2/2024
20240207-002,2024-00178-LQ-0,Human Anatomy and Physiology,BSBIO-1,7/2/2024
20230814-001,2021-00117-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-4,14/08/2023
20230814-001,2021-00117-LQ-0,Cell Biology: Structure and Function,BSBIO-4,14/08/2023
20230814-001,2021-00117-LQ-0,Human Anatomy and Physiology,BSBIO-4,14/08/2023
20230814-001,2021-00117-LQ-0,Ecology and Field Biology,BSBIO-4,14/08/2023
20240222-001,2021-00258-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,22/02/2024
20240222-001,2021-00258-LQ-0,Human Anatomy and Physiology,BSBIO-4,22/02/2024
20240222-001,2021-00258-LQ-0,General Biology 1 for College,BSBIO-4,22/02/2024
20240222-001,2021-00258-LQ-0,Genetics: Principles and Analysis,BSBIO-4,22/02/2024
20240222-001,2021-00258-LQ-0,Cell Biology: Structure and Function,BSBIO-4,22/02/2024
20240414-002,2021-00126-LQ-0,General Biology 1 for College,BSBIO-4,14/04/2024
20240414-002,2021-00126-LQ-0,Cell Biology: Structure and Function,BSBIO-4,14/04/2024
20241027-001,2023-00428-LQ-0,Human Anatomy and Physiology,BSBIO-2,27/10/2024
20241027-001,2023-00428-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-2,27/10/2024
20241027-001,2023-00428-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-2,27/10/2024
20241027-001,2023-00428-LQ-0,Ecology and Field Biology,BSBIO-2,27/10/2024
20241027-001,2023-00428-LQ-0,Genetics: Principles and Analysis,BSBIO-2,27/10/2024
20240708-001,2021-00052-LQ-1,Genetics: Principles and Analysis,BSBIO-4,8/7/2024
20240708-001,2021-00052-LQ-1,Zoology for Biology Majors,BSBIO-4,8/7/2024
20240708-001,2021-00052-LQ-1,General Biology 1 for College,BSBIO-4,8/7/2024
20240411-002,2022-00393-LQ-1,Botany: An Introduction to Plant Biology,BSBIO-3,11/4/2024
20240411-002,2022-00393-LQ-1,Evolutionary Biology in the Philippine Context,BSBIO-3,11/4/2024
20240411-002,2022-00393-LQ-1,Human Anatomy and Physiology,BSBIO-3,11/4/2024
20240411-002,2022-00393-LQ-1,Microbiology: An Introduction,BSBIO-3,11/4/2024
20240411-002,2022-00393-LQ-1,Ecology and Field Biology,BSBIO-3,11/4/2024
20240411-002,2022-00393-LQ-1,General Biology 1 for College,BSBIO-3,11/4/2024
20230123-001,2022-00200-LQ-0,Microbiology: An Introduction,BSBIO-3,23/01/2023
20230123-001,2022-00200-LQ-0,General Biology 1 for College,BSBIO-3,23/01/2023
20230123-001,2022-00200-LQ-0,Ecology and Field Biology,BSBIO-3,23/01/2023
20230123-001,2022-00200-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-3,23/01/2023
20230123-001,2022-00200-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-3,23/01/2023
20240702-001,2021-00308-LQ-0,Cell Biology: Structure and Function,BSBIO-4,2/7/2024
20240702-001,2021-00308-LQ-0,Biochemistry for Life Sciences,BSBIO-4,2/7/2024
20240702-001,2021-00308-LQ-0,Microbiology: An Introduction,BSBIO-4,2/7/2024
20240702-001,2021-00308-LQ-0,General Biology 1 for College,BSBIO-4,2/7/2024
20240702-001,2021-00308-LQ-0,Genetics: Principles and Analysis,BSBIO-4,2/7/2024
20240702-001,2021-00308-LQ-0,Ecology and Field Biology,BSBIO-4,2/7/2024
20230307-003,2024-00120-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-1,7/3/2023
20230307-003,2024-00120-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-1,7/3/2023
20230307-003,2024-00120-LQ-0,Zoology for Biology Majors,BSBIO-1,7/3/2023
20250215-001,2021-00429-LQ-0,Zoology for Biology Majors,BSBIO-4,15/02/2025
20250215-001,2021-00429-LQ-0,Biochemistry for Life Sciences,BSBIO-4,15/02/2025
20230608-001,2022-00315-LQ-0,Zoology for Biology Majors,BSBIO-3,8/6/2023
20230608-001,2022-00315-LQ-0,Human Anatomy and Physiology,BSBIO-3,8/6/2023
20230608-001,2022-00315-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-3,8/6/2023
20230608-001,2022-00315-LQ-0,Ecology and Field Biology,BSBIO-3,8/6/2023
20230608-001,2022-00315-LQ-0,Microbiology: An Introduction,BSBIO-3,8/6/2023
20250310-002,2022-00195-LQ-0,Microbiology: An Introduction,BSBIO-3,10/3/2025
20250310-002,2022-00195-LQ-0,Biochemistry for Life Sciences,BSBIO-3,10/3/2025
20250310-002,2022-00195-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-3,10/3/2025
20250310-002,2022-00195-LQ-0,Ecology and Field Biology,BSBIO-3,10/3/2025
20250209-001,2023-00270-LQ-0,Biochemistry for Life Sciences,BSBIO-2,9/2/2025
20250209-001,2023-00270-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-2,9/2/2025
20250209-001,2023-00270-LQ-0,Ecology and Field Biology,BSBIO-2,9/2/2025
20250209-001,2023-00270-LQ-0,Cell Biology: Structure and Function,BSBIO-2,9/2/2025
20250209-001,2023-00270-LQ-0,Microbiology: An Introduction,BSBIO-2,9/2/2025
20250209-001,2023-00270-LQ-0,General Biology 1 for College,BSBIO-2,9/2/2025
20230102-003,2023-00476-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-2,2/1/2023
20230102-003,2023-00476-LQ-0,Zoology for Biology Majors,BSBIO-2,2/1/2023
20230102-003,2023-00476-LQ-0,General Biology 1 for College,BSBIO-2,2/1/2023
20230102-003,2023-00476-LQ-0,Cell Biology: Structure and Function,BSBIO-2,2/1/2023
20230111-001,2022-00196-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-3,11/1/2023
20230111-001,2022-00196-LQ-0,Biochemistry for Life Sciences,BSBIO-3,11/1/2023
20241120-003,2021-00426-LQ-0,General Biology 1 for College,BSBIO-4,20/11/2024
20241120-003,2021-00426-LQ-0,Cell Biology: Structure and Function,BSBIO-4,20/11/2024
20241120-003,2021-00426-LQ-0,Genetics: Principles and Analysis,BSBIO-4,20/11/2024
20241120-003,2021-00426-LQ-0,Human Anatomy and Physiology,BSBIO-4,20/11/2024
20241120-003,2021-00426-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-4,20/11/2024
20241120-003,2021-00426-LQ-0,Botany: An Introduction to Plant Biology,BSBIO-4,20/11/2024
20240812-001,2022-00384-LQ-0,General Biology 1 for College,BSBIO-3,12/8/2024
20240812-001,2022-00384-LQ-0,Ecology and Field Biology,BSBIO-3,12/8/2024
20240812-001,2022-00384-LQ-0,Cell Biology: Structure and Function,BSBIO-3,12/8/2024
20240812-001,2022-00384-LQ-0,Zoology for Biology Majors,BSBIO-3,12/8/2024
20240812-001,2022-00384-LQ-0,Biochemistry for Life Sciences,BSBIO-3,12/8/2024
20230704-001,2024-00245-LQ-0,Genetics: Principles and Analysis,BSBIO-1,4/7/2023
20230704-001,2024-00245-LQ-0,Evolutionary Biology in the Philippine Context,BSBIO-1,4/7/2023
20230704-001,2024-00245-LQ-0,General Biology 1 for College,BSBIO-1,4/7/2023
20240611-003,2021-00273-LQ-1,Human Anatomy and Physiology,BSBIO-4,11/6/2024
20240611-003,2021-00273-LQ-1,Zoology for Biology Majors,BSBIO-4,11/6/2024
20240611-003,2021-00273-LQ-1,Microbiology: An Introduction,BSBIO-4,11/6/2024
20240611-003,2021-00273-LQ-1,Botany: An Introduction to Plant Biology,BSBIO-4,11/6/2024
20240611-003,2021-00273-LQ-1,Biochemistry for Life Sciences,BSBIO-4,11/6/2024
20240611-003,2021-00273-LQ-1,Cell Biology: Structure and Function,BSBIO-4,11/6/2024
20230324-001,2021-00004-LQ-1,Human Anatomy and Physiology,BSBIO-4,24/03/2023
20230324-001,2021-00004-LQ-1,General Biology 1 for College,BSBIO-4,24/03/2023
20230324-001,2021-00004-LQ-1,Microbiology: An Introduction,BSBIO-4,24/03/2023
20230928-002,2021-00182-LQ-0,Ecology and Field Biology,BSBIO-4,28/09/2023
20230928-002,2021-00182-LQ-0,Microbiology: An Introduction,BSBIO-4,28/09/2023
20240908-002,2023-00257-LQ-0,General Biology 1 for College,BSBIO-2,8/9/2024
20240908-002,2023-00257-LQ-0,Microbiology: An Introduction,BSBIO-2,8/9/2024
